,temp_air,wind_speed,ghi,dni,dhi,total_clouds,low_clouds,mid_clouds,high_clouds
2020-08-11 02:00:00,13.449999999999989,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0
2020-08-11 03:00:00,13.069999999999993,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0
2020-08-11 04:00:00,12.970000000000027,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0
2020-08-11 05:00:00,12.899999999999977,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0
2020-08-11 06:00:00,12.910000000000025,0.0,32.74444091175974,0.0,32.74444091175974,41.0,0.0,0.0,0.0
2020-08-11 07:00:00,13.850000000000023,0.0,165.6373571549081,139.84660570803865,121.61489786164978,45.0,0.0,0.0,0.0
2020-08-11 08:00:00,15.970000000000027,0.0,336.75430794963114,264.21972114896573,203.86523051363315,36.0,0.0,0.0,0.0
2020-08-11 09:00:00,18.370000000000005,0.0,523.0498143901747,386.43661265933474,265.0528742803627,25.0,0.0,0.0,0.0
2020-08-11 10:00:00,20.839999999999975,0.0,726.7274635167873,591.5472349946104,254.91120731704052,9.0,0.0,0.0,0.0
2020-08-11 11:00:00,22.79000000000002,0.0,841.9331628367826,637.1399979177057,278.71788439637874,5.0,0.0,0.0,0.0
2020-08-11 12:00:00,24.269999999999982,0.0,900.4179584177589,684.1975778679728,270.3683261020716,2.0,0.0,0.0,0.0
2020-08-11 13:00:00,25.269999999999982,0.0,883.3766100685093,687.0536756553914,261.09655005740035,2.0,0.0,0.0,0.0
2020-08-11 14:00:00,25.410000000000025,0.0,808.9904300993403,696.6680859281598,224.08077701752757,2.0,0.0,0.0,0.0
2020-08-11 15:00:00,24.649999999999977,0.0,682.6655921069495,700.9258645518883,173.1411299994087,2.0,0.0,0.0,0.0
2020-08-11 16:00:00,24.560000000000002,0.0,520.6816812562511,701.4871780472552,117.02069904901634,0.0,0.0,0.0,0.0
2020-08-11 17:00:00,23.180000000000007,0.0,320.95802643184413,568.7494949074986,96.06721620351203,0.0,0.0,0.0,0.0
2020-08-11 18:00:00,21.160000000000025,0.0,114.99048969521037,247.82568869963382,65.64304235937632,2.0,0.0,0.0,0.0
2020-08-11 19:00:00,19.19999999999999,0.0,0.11061050831655167,0.0,0.11061050831655167,3.0,0.0,0.0,0.0
2020-08-11 20:00:00,17.060000000000002,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
2020-08-11 21:00:00,16.670000000000016,0.0,0.0,0.0,0.0,7.000000000000001,0.0,0.0,0.0
2020-08-11 22:00:00,15.329999999999984,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
2020-08-11 23:00:00,14.879999999999995,0.0,0.0,0.0,0.0,14.000000000000002,0.0,0.0,0.0
2020-08-12 00:00:00,14.660000000000025,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0
2020-08-12 01:00:00,14.589999999999975,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0
2020-08-12 02:00:00,14.319999999999993,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0
2020-08-12 03:00:00,13.819999999999993,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0
2020-08-12 04:00:00,13.670000000000016,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0
2020-08-12 05:00:00,13.680000000000007,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0
2020-08-12 06:00:00,14.120000000000005,0.0,27.43819797198843,0.0,27.43819797198843,55.00000000000001,0.0,0.0,0.0
2020-08-12 07:00:00,14.620000000000005,0.0,147.31849197026105,85.84061880004334,120.49703158789639,56.00000000000001,0.0,0.0,0.0
2020-08-12 08:00:00,16.670000000000016,0.0,326.4515508029139,239.89193137116717,206.30713067221296,39.0,0.0,0.0,0.0
2020-08-12 09:00:00,19.379999999999995,0.0,505.08104271367046,345.1310624864417,275.34345965295495,28.999999999999996,0.0,0.0,0.0
2020-08-12 10:00:00,23.160000000000025,0.0,719.8179148766644,578.6525044492682,259.3926178329069,10.0,0.0,0.0,0.0
2020-08-12 11:00:00,26.54000000000002,0.0,834.3385027101056,620.3908906099923,287.12564166124673,6.0,0.0,0.0,0.0
2020-08-12 12:00:00,28.75999999999999,0.0,880.579030800024,629.2339702689229,302.41936051110883,5.0,0.0,0.0,0.0
2020-08-12 13:00:00,30.850000000000023,0.0,869.4791316058354,650.6347765932512,281.61787163129236,4.0,0.0,0.0,0.0
2020-08-12 14:00:00,32.30000000000001,0.0,801.0991048025596,679.3958445740749,232.3496600082351,3.0,0.0,0.0,0.0
2020-08-12 15:00:00,32.47000000000003,0.0,684.2120895687996,716.2545979452437,165.4981986599106,1.0,0.0,0.0,0.0
2020-08-12 16:00:00,32.04000000000002,0.0,517.3376614587506,700.1804721409184,116.557955548329,0.0,0.0,0.0,0.0
2020-08-12 17:00:00,30.889999999999986,0.0,317.3026502317387,564.5745460590994,95.96042502911968,0.0,0.0,0.0,0.0
2020-08-12 18:00:00,28.54000000000002,0.0,112.25079959036422,244.47774949198345,64.46631362521359,1.0,0.0,0.0,0.0
2020-08-12 19:00:00,25.95999999999998,0.0,0.04778676757300899,0.0,0.04778676757300899,2.0,0.0,0.0,0.0
2020-08-12 20:00:00,23.339999999999975,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2020-08-12 21:00:00,21.910000000000025,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
2020-08-12 22:00:00,20.899999999999977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-12 23:00:00,19.970000000000027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-13 00:00:00,19.829999999999984,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2020-08-13 01:00:00,19.420000000000016,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2020-08-13 02:00:00,19.139999999999986,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2020-08-13 03:00:00,18.50999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-08-13 04:00:00,19.519999999999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-13 05:00:00,19.25999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-13 06:00:00,18.379999999999995,0.0,40.790051316993825,36.29686771056921,36.769120603127526,0.0,0.0,0.0,0.0
2020-08-13 07:00:00,21.49000000000001,0.0,229.13602458306005,466.89839954460507,84.34798956445579,0.0,0.0,0.0,0.0
2020-08-13 08:00:00,24.139999999999986,0.0,432.144365820721,651.2680565049737,107.36690540297656,1.0,0.0,0.0,0.0
2020-08-13 09:00:00,28.129999999999995,0.0,612.1813189685856,694.9914510136452,150.9512255658621,2.0,0.0,0.0,0.0
2020-08-13 10:00:00,30.74000000000001,0.0,742.8466325511256,650.8972483679535,226.20410390671896,5.0,0.0,0.0,0.0
2020-08-13 11:00:00,32.55000000000001,0.0,776.0593489677864,495.47628619439666,340.00384732136786,16.0,0.0,0.0,0.0
2020-08-13 12:00:00,34.44,0.0,730.9301319703023,331.9287298679913,426.6340421921589,30.0,0.0,0.0,0.0
2020-08-13 13:00:00,35.23000000000002,0.0,676.185805899186,266.5688179629256,435.9387793424151,37.0,0.0,0.0,0.0
2020-08-13 14:00:00,35.34000000000003,0.0,581.4428045659005,212.41749622561522,404.15235493928003,44.0,0.0,0.0,0.0
2020-08-13 15:00:00,35.74000000000001,0.0,507.3752301652528,246.3642170018466,329.64711519443586,40.0,0.0,0.0,0.0
2020-08-13 16:00:00,35.25999999999999,0.0,386.9755635739411,256.784394187862,240.79380074049573,38.0,0.0,0.0,0.0
2020-08-13 17:00:00,33.59000000000003,0.0,225.92517919667713,183.14605952433647,154.75223378535782,43.0,0.0,0.0,0.0
2020-08-13 18:00:00,31.019999999999982,0.0,80.25613131287554,61.78248796324969,68.41162793113995,41.0,0.0,0.0,0.0
2020-08-13 19:00:00,28.730000000000018,0.0,0.007223228154878448,0.0,0.007223228154878448,52.0,0.0,0.0,0.0
2020-08-13 20:00:00,27.680000000000007,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0
2020-08-13 21:00:00,26.980000000000018,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0
2020-08-13 22:00:00,26.279999999999973,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0
2020-08-13 23:00:00,25.879999999999995,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0
2020-08-14 00:00:00,25.850000000000023,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0
2020-08-14 01:00:00,25.30000000000001,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0
2020-08-14 02:00:00,24.79000000000002,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0
2020-08-14 03:00:00,24.329999999999984,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0
2020-08-14 04:00:00,24.120000000000005,0.0,0.0,0.0,0.0,28.999999999999996,0.0,0.0,0.0
2020-08-14 05:00:00,24.620000000000005,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0
2020-08-14 06:00:00,24.810000000000002,0.0,27.51980219390361,0.0,27.51980219390361,45.0,0.0,0.0,0.0
2020-08-14 07:00:00,25.80000000000001,0.0,173.5956705721011,186.70236077853696,116.13988936034755,36.0,0.0,0.0,0.0
2020-08-14 08:00:00,28.139999999999986,0.0,348.25378558374376,313.6758023681144,192.5069807589336,30.0,0.0,0.0,0.0
2020-08-14 09:00:00,31.430000000000007,0.0,429.24088647892796,192.99647958671872,301.55119494474104,47.0,0.0,0.0,0.0
2020-08-14 10:00:00,33.06999999999999,0.0,566.6225868486678,245.20263862196276,372.48153883212365,40.0,0.0,0.0,0.0
2020-08-14 11:00:00,34.85000000000002,0.0,740.4760730037655,441.09422084936654,353.1697528685301,22.0,0.0,0.0,0.0
2020-08-14 12:00:00,37.09000000000003,0.0,811.5632012799067,486.2196767022174,366.85712506996583,16.0,0.0,0.0,0.0
2020-08-14 13:00:00,38.60000000000002,0.0,812.8319366520136,518.8877175720206,346.3857485535256,13.0,0.0,0.0,0.0
2020-08-14 14:00:00,39.54000000000002,0.0,748.2849201309073,547.1842430069755,292.99616006988725,12.0,0.0,0.0,0.0
2020-08-14 15:00:00,40.40999999999997,0.0,642.5907252069558,599.7092818109902,211.6798989963013,9.0,0.0,0.0,0.0
2020-08-14 16:00:00,40.139999999999986,0.0,477.22810964933024,564.3575913395807,157.75288365531776,10.0,0.0,0.0,0.0
2020-08-14 17:00:00,39.170000000000016,0.0,295.65896849917925,482.9039438155275,109.6933751610344,7.000000000000001,0.0,0.0,0.0
2020-08-14 18:00:00,37.50999999999999,0.0,103.04797547544419,210.40972688569553,63.512934528063546,4.0,0.0,0.0,0.0
2020-08-14 19:00:00,34.81,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-08-14 20:00:00,32.34000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-14 21:00:00,30.680000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-14 22:00:00,29.410000000000025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-08-14 23:00:00,28.180000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-15 00:00:00,27.439999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-15 01:00:00,26.439999999999998,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-08-15 02:00:00,25.20999999999998,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-08-15 03:00:00,24.610000000000014,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-08-15 04:00:00,24.610000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-15 05:00:00,23.69999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-15 06:00:00,23.370000000000005,0.0,37.0288386916777,22.754706391514357,34.62790164402992,0.0,0.0,0.0,0.0
2020-08-15 07:00:00,24.649999999999977,0.0,224.10368443972476,459.2116376984491,83.87953074551734,0.0,0.0,0.0,0.0
2020-08-15 08:00:00,27.589999999999975,0.0,430.23455106158656,660.8111496231638,103.57070506341023,0.0,0.0,0.0,0.0
2020-08-15 09:00:00,30.779999999999973,0.0,615.8426552814735,723.1695741534373,138.8709319594936,0.0,0.0,0.0,0.0
2020-08-15 10:00:00,33.06,0.0,763.5763407979359,733.3868424645065,184.39090946876956,0.0,0.0,0.0,0.0
2020-08-15 11:00:00,35.23000000000002,0.0,856.2806073291539,709.5129569067841,234.74816454756512,1.0,0.0,0.0,0.0
2020-08-15 12:00:00,36.77999999999997,0.0,891.7375662116738,685.2594099839267,266.48240295653966,2.0,0.0,0.0,0.0
2020-08-15 13:00:00,38.39999999999998,0.0,873.8346221552777,688.110417428717,256.9076263467166,2.0,0.0,0.0,0.0
2020-08-15 14:00:00,39.120000000000005,0.0,771.9618730674537,614.44881349373,262.32799843714423,7.000000000000001,0.0,0.0,0.0
2020-08-15 15:00:00,39.29000000000002,0.0,621.9138536657771,551.1947874419664,227.48427482715033,13.0,0.0,0.0,0.0
2020-08-15 16:00:00,39.10000000000002,0.0,483.75582777997175,603.8119236575365,143.91825454577787,7.000000000000001,0.0,0.0,0.0
2020-08-15 17:00:00,37.56999999999999,0.0,258.14600207699755,321.0284428266214,135.67087948606175,24.0,0.0,0.0,0.0
2020-08-15 18:00:00,35.24000000000001,0.0,85.54146554252083,108.66272888255037,65.5470752145133,25.0,0.0,0.0,0.0
2020-08-15 19:00:00,32.75999999999999,0.0,0.0,0.0,0.0,28.999999999999996,0.0,0.0,0.0
2020-08-15 20:00:00,30.850000000000023,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0
2020-08-15 21:00:00,30.139999999999986,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0
2020-08-15 22:00:00,29.24000000000001,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0
2020-08-15 23:00:00,28.160000000000025,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0
2020-08-16 00:00:00,27.95999999999998,0.0,0.0,0.0,0.0,55.00000000000001,0.0,0.0,0.0
2020-08-16 01:00:00,27.069999999999993,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0
2020-08-16 02:00:00,26.689999999999998,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0
2020-08-16 03:00:00,25.439999999999998,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0
2020-08-16 04:00:00,26.649999999999977,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0
2020-08-16 05:00:00,27.610000000000014,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0
2020-08-16 06:00:00,26.54000000000002,0.0,19.21941463068845,0.0,19.21941463068845,70.0,0.0,0.0,0.0
2020-08-16 07:00:00,26.160000000000025,0.0,128.06149703001716,48.33669414643825,113.41732667199689,65.0,0.0,0.0,0.0
2020-08-16 08:00:00,27.44999999999999,0.0,252.7658875999977,93.30917269980688,206.84535868169044,63.0,0.0,0.0,0.0
2020-08-16 09:00:00,27.029999999999973,0.0,402.36905498020263,154.0670773802424,301.07456994500535,53.0,0.0,0.0,0.0
2020-08-16 10:00:00,30.439999999999998,0.0,524.0180446738608,185.2490887536308,378.09956253834343,48.0,0.0,0.0,0.0
2020-08-16 11:00:00,33.81,0.0,619.5837529538937,218.59658381253124,428.5532690249554,43.0,0.0,0.0,0.0
2020-08-16 12:00:00,35.94,0.0,672.8938214506062,249.10263532645143,446.16082695633065,39.0,0.0,0.0,0.0
2020-08-16 13:00:00,37.45999999999998,0.0,647.6936109624653,233.4246107799169,438.98642397856065,41.0,0.0,0.0,0.0
2020-08-16 14:00:00,37.93000000000001,0.0,612.2378673340219,269.83815777007976,389.1603906821699,37.0,0.0,0.0,0.0
2020-08-16 15:00:00,38.77999999999997,0.0,535.610460050886,317.3379483985546,309.4830235587981,32.0,0.0,0.0,0.0
2020-08-16 16:00:00,37.81999999999999,0.0,434.66311483906827,415.75138203728324,202.0585814354396,21.0,0.0,0.0,0.0
2020-08-16 17:00:00,36.5,0.0,256.9286097556801,327.79530631957124,133.07305394228797,23.0,0.0,0.0,0.0
2020-08-16 18:00:00,33.5,0.0,81.27380345814211,95.53309744520405,64.07402626500493,27.0,0.0,0.0,0.0
2020-08-16 19:00:00,29.769999999999982,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0
2020-08-16 20:00:00,27.689999999999998,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0
2020-08-16 21:00:00,27.189999999999998,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0
2020-08-16 22:00:00,25.860000000000014,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0
2020-08-16 23:00:00,24.70999999999998,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0
2020-08-17 00:00:00,24.899999999999977,0.0,0.0,0.0,0.0,28.999999999999996,0.0,0.0,0.0
2020-08-17 01:00:00,23.519999999999982,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0
2020-08-17 02:00:00,23.75,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0
2020-08-17 03:00:00,23.980000000000018,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0
2020-08-17 04:00:00,23.860000000000014,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0
2020-08-17 05:00:00,23.860000000000014,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0
2020-08-17 06:00:00,23.910000000000025,0.0,17.875710600005572,0.0,17.875710600005572,72.0,0.0,0.0,0.0
2020-08-17 07:00:00,25.350000000000023,0.0,102.53846567859969,3.611501456202327,101.45302798675436,82.0,0.0,0.0,0.0
2020-08-17 08:00:00,26.94999999999999,0.0,243.28670034217853,80.60859293090982,203.79592215220228,66.0,0.0,0.0,0.0
2020-08-17 09:00:00,29.920000000000016,0.0,409.1454283376884,166.86368762566704,299.7904931571146,51.0,0.0,0.0,0.0
2020-08-17 10:00:00,32.139999999999986,0.0,503.07970710024944,159.60468740322435,377.69439600263513,52.0,0.0,0.0,0.0
2020-08-17 11:00:00,33.75,0.0,635.0614672557829,243.0674196982112,423.16821889893436,40.0,0.0,0.0,0.0
2020-08-17 12:00:00,36.120000000000005,0.0,659.7893861245923,233.2432852854056,448.0255974087211,41.0,0.0,0.0,0.0
2020-08-17 13:00:00,35.79000000000002,0.0,560.2375798907914,133.01816895398406,441.6377354782919,56.00000000000001,0.0,0.0,0.0
2020-08-17 14:00:00,36.48000000000002,0.0,620.801540276533,288.4631920943719,383.1269727344066,35.0,0.0,0.0,0.0
2020-08-17 15:00:00,35.70999999999998,0.0,577.1014042950306,427.86085005102507,273.53805621063526,22.0,0.0,0.0,0.0
2020-08-17 16:00:00,35.01999999999998,0.0,412.3136565977926,354.8258845808168,215.00706142572076,27.0,0.0,0.0,0.0
2020-08-17 17:00:00,33.56,0.0,234.42869606848544,247.13982277645079,141.97218898761483,33.0,0.0,0.0,0.0
2020-08-17 18:00:00,31.839999999999975,0.0,68.51914919886899,40.15490756976302,61.45171503288818,43.0,0.0,0.0,0.0
2020-08-17 19:00:00,30.370000000000005,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0
2020-08-17 20:00:00,29.05000000000001,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0
2020-08-17 21:00:00,27.75,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0
2020-08-17 22:00:00,26.839999999999975,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0
2020-08-17 23:00:00,25.569999999999993,0.0,0.0,0.0,0.0,14.000000000000002,0.0,0.0,0.0
2020-08-18 00:00:00,25.399999999999977,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
2020-08-18 01:00:00,24.69999999999999,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
2020-08-18 02:00:00,24.44999999999999,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
2020-08-18 03:00:00,23.920000000000016,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
2020-08-18 04:00:00,23.389999999999986,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
2020-08-18 05:00:00,23.25999999999999,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0
2020-08-18 06:00:00,23.379999999999995,0.0,25.934056973183946,0.0,25.934056973183946,28.999999999999996,0.0,0.0,0.0
2020-08-18 07:00:00,24.810000000000002,0.0,196.17789944432172,327.60879498369,98.50977031004734,15.0,0.0,0.0,0.0
2020-08-18 08:00:00,27.389999999999986,0.0,390.99004652483603,495.77045591718456,149.22165680476795,12.0,0.0,0.0,0.0
2020-08-18 09:00:00,29.910000000000025,0.0,562.6099356342918,563.4548930294619,194.55459089188048,12.0,0.0,0.0,0.0
2020-08-18 10:00:00,32.44999999999999,0.0,713.8328566294099,596.2333575764366,246.69952990217297,9.0,0.0,0.0,0.0
2020-08-18 11:00:00,34.629999999999995,0.0,784.0341071478659,529.1881661916882,323.8766697440343,13.0,0.0,0.0,0.0
2020-08-18 12:00:00,36.25999999999999,0.0,792.5476391868488,474.29756502863466,363.0396293195757,18.0,0.0,0.0,0.0
2020-08-18 13:00:00,37.110000000000014,0.0,758.7321835959656,452.06540329019333,356.8268818347116,21.0,0.0,0.0,0.0
2020-08-18 14:00:00,37.39999999999998,0.0,670.8998046638914,399.33648094740755,343.0076546047104,25.0,0.0,0.0,0.0
2020-08-18 15:00:00,38.0,0.0,552.7783475849614,368.77764451024893,292.29792856962416,27.0,0.0,0.0,0.0
2020-08-18 16:00:00,37.31,0.0,445.04343336293226,470.1286297311258,185.26021642227636,16.0,0.0,0.0,0.0
2020-08-18 17:00:00,34.889999999999986,0.0,271.73359202593997,424.6119818978803,114.50185828814753,12.0,0.0,0.0,0.0
2020-08-18 18:00:00,33.879999999999995,0.0,88.01347353338396,167.58924316330808,59.20520144058318,6.0,0.0,0.0,0.0
2020-08-18 19:00:00,31.319999999999993,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2020-08-18 20:00:00,29.819999999999993,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2020-08-18 21:00:00,28.329999999999984,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2020-08-18 22:00:00,27.889999999999986,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-08-18 23:00:00,24.089999999999975,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
2020-08-19 00:00:00,26.120000000000005,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
2020-08-19 01:00:00,26.029999999999973,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0
2020-08-19 02:00:00,25.69999999999999,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0
2020-08-19 03:00:00,24.75,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
2020-08-19 04:00:00,24.730000000000018,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
2020-08-19 05:00:00,24.339999999999975,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
2020-08-19 06:00:00,24.019999999999982,0.0,29.74686028592763,0.0,29.74686028592763,3.0,0.0,0.0,0.0
2020-08-19 07:00:00,24.0,0.0,215.16143044436166,451.04318736320346,81.79511914239757,0.0,0.0,0.0,0.0
2020-08-19 08:00:00,27.850000000000023,0.0,419.29877743914534,648.0288302571566,104.74841618329731,1.0,0.0,0.0,0.0
2020-08-19 09:00:00,31.160000000000025,0.0,600.4394089063123,698.0759733407808,145.96374789240235,2.0,0.0,0.0,0.0
2020-08-19 10:00:00,33.370000000000005,0.0,746.5634789092894,705.5369415614913,195.31887524491356,2.0,0.0,0.0,0.0
2020-08-19 11:00:00,34.94,0.0,843.4521623074639,697.7442081603691,238.28817748909682,2.0,0.0,0.0,0.0
2020-08-19 12:00:00,35.99000000000001,0.0,883.9177316728163,691.9949762802113,258.92858847855484,2.0,0.0,0.0,0.0
2020-08-19 13:00:00,37.079999999999984,0.0,865.0064067526669,694.8530334178009,249.07649488532638,2.0,0.0,0.0,0.0
2020-08-19 14:00:00,37.15999999999997,0.0,788.0698538899256,703.2876699333468,212.65090840878736,2.0,0.0,0.0,0.0
2020-08-19 15:00:00,37.129999999999995,0.0,663.0682497735937,719.5431732321985,157.1518529758983,1.0,0.0,0.0,0.0
2020-08-19 16:00:00,36.06999999999999,0.0,490.037176627092,682.8375950355319,115.14592706780007,1.0,0.0,0.0,0.0
2020-08-19 17:00:00,34.360000000000014,0.0,289.03144372820054,532.8146036640954,93.80168681581242,1.0,0.0,0.0,0.0
2020-08-19 18:00:00,32.04000000000002,0.0,87.46270110327319,181.09997677032996,57.088114539544605,1.0,0.0,0.0,0.0
2020-08-19 19:00:00,29.100000000000023,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-08-19 20:00:00,26.319999999999993,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-08-19 21:00:00,24.610000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-19 22:00:00,23.579999999999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-19 23:00:00,22.50999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-08-20 00:00:00,20.95999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-20 01:00:00,19.980000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-20 02:00:00,19.350000000000023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-20 03:00:00,17.69999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-08-20 04:00:00,17.370000000000005,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-08-20 05:00:00,16.720000000000027,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-08-20 06:00:00,15.389999999999986,0.0,27.80951530624685,0.0,27.80951530624685,5.0,0.0,0.0,0.0
2020-08-20 07:00:00,16.470000000000027,0.0,201.86541201100954,380.9457163030545,90.16061983791614,8.0,0.0,0.0,0.0
2020-08-20 08:00:00,19.339999999999975,0.0,409.0756566343967,608.2586035092224,115.22050776793304,4.0,0.0,0.0,0.0
2020-08-20 09:00:00,22.44999999999999,0.0,594.6345856020946,684.942843450939,150.21572014907775,3.0,0.0,0.0,0.0
2020-08-20 10:00:00,25.060000000000002,0.0,749.6635588763085,723.7387434756266,185.78892835055717,1.0,0.0,0.0,0.0
2020-08-20 11:00:00,27.399999999999977,0.0,847.1329559361518,717.5549311764962,226.42583810334065,1.0,0.0,0.0,0.0
2020-08-20 12:00:00,29.05000000000001,0.0,881.885067387323,693.9061365588027,256.8701012778182,2.0,0.0,0.0,0.0
2020-08-20 13:00:00,29.970000000000027,0.0,868.3815089668948,715.0673487002279,236.4538321292456,1.0,0.0,0.0,0.0
2020-08-20 14:00:00,30.189999999999998,0.0,790.5799688209231,722.2349924983217,201.80706323312097,1.0,0.0,0.0,0.0
2020-08-20 15:00:00,29.069999999999993,0.0,651.3407207204184,690.3334071588621,168.2380935919556,3.0,0.0,0.0,0.0
2020-08-20 16:00:00,27.99000000000001,0.0,480.1574470439239,656.7692786070879,121.96308056317599,3.0,0.0,0.0,0.0
2020-08-20 17:00:00,26.170000000000016,0.0,283.3162985029018,520.0606513435371,94.81603195292664,2.0,0.0,0.0,0.0
2020-08-20 18:00:00,22.779999999999973,0.0,83.35463739787319,167.62874821927076,55.95078067443939,2.0,0.0,0.0,0.0
2020-08-20 19:00:00,19.899999999999977,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
