datetime,site_id,power
6/4/08 8:00,TwoCarnegiePlaza,138.24
6/4/08 8:15,TwoCarnegiePlaza,134.88
6/4/08 8:30,TwoCarnegiePlaza,137.76
6/4/08 8:45,TwoCarnegiePlaza,136.32
6/4/08 9:00,TwoCarnegiePlaza,139.68
6/4/08 9:15,TwoCarnegiePlaza,139.68
6/4/08 9:30,TwoCarnegiePlaza,146.88
6/4/08 9:45,TwoCarnegiePlaza,143.52
6/4/08 10:00,TwoCarnegiePlaza,147.84
6/4/08 10:15,TwoCarnegiePlaza,151.68
6/4/08 10:30,TwoCarnegiePlaza,150.72
6/4/08 10:45,TwoCarnegiePlaza,150.72
6/4/08 11:00,TwoCarnegiePlaza,153.12
6/4/08 11:15,TwoCarnegiePlaza,154.56
6/4/08 11:30,TwoCarnegiePlaza,150.72
6/4/08 11:45,TwoCarnegiePlaza,152.64
6/4/08 12:00,TwoCarnegiePlaza,147.84
6/4/08 12:15,TwoCarnegiePlaza,153.6
6/4/08 12:30,TwoCarnegiePlaza,152.16
6/4/08 12:45,TwoCarnegiePlaza,151.68
6/4/08 13:00,TwoCarnegiePlaza,153.6
6/4/08 13:15,TwoCarnegiePlaza,151.68
6/4/08 13:30,TwoCarnegiePlaza,157.44
6/4/08 13:45,TwoCarnegiePlaza,154.08
6/4/08 14:00,TwoCarnegiePlaza,157.92
6/4/08 14:15,TwoCarnegiePlaza,158.88
6/4/08 14:30,TwoCarnegiePlaza,158.4
6/4/08 14:45,TwoCarnegiePlaza,163.2
6/4/08 15:00,TwoCarnegiePlaza,159.84
6/4/08 15:15,TwoCarnegiePlaza,155.52
6/4/08 15:30,TwoCarnegiePlaza,158.4
6/4/08 15:45,TwoCarnegiePlaza,151.68
6/4/08 16:00,TwoCarnegiePlaza,153.12
6/4/08 16:15,TwoCarnegiePlaza,159.84
6/4/08 16:30,TwoCarnegiePlaza,151.2
6/4/08 16:45,TwoCarnegiePlaza,154.08
6/4/08 17:00,TwoCarnegiePlaza,149.76
6/4/08 17:15,TwoCarnegiePlaza,113.76
6/4/08 17:30,TwoCarnegiePlaza,96.48
6/4/08 17:45,TwoCarnegiePlaza,91.68
6/4/08 18:00,TwoCarnegiePlaza,87.84
6/4/08 18:15,TwoCarnegiePlaza,83.52
6/4/08 18:30,TwoCarnegiePlaza,88.8
6/4/08 18:45,TwoCarnegiePlaza,83.52
6/4/08 19:00,TwoCarnegiePlaza,87.84
6/4/08 19:15,TwoCarnegiePlaza,81.6
6/4/08 19:30,TwoCarnegiePlaza,84
6/4/08 19:45,TwoCarnegiePlaza,84.48
