timestamp,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,windSpeed,windBearing,visibility,cloudCover,pressure
1578682800,Clear,clear-day,0,0,9.35,9.07,2.87,0.64,1.35,48,16.093,0.04,1027.4
1578686400,Clear,clear-day,0,0,12.04,12.04,2.73,0.53,1.32,17,16.093,0.05,1026.7
1578690000,Clear,clear-day,0.0429,0.17,12.88,12.88,3.18,0.52,1.43,70,16.093,0.06,1025.5
1578693600,Clear,clear-day,0,0,13.72,13.72,3.22,0.49,1.65,129,16.093,0.05,1025
1578697200,Clear,clear-day,0,0,13.96,13.96,3.05,0.48,1.8,227,16.093,0.11,1024.6
1578700800,Clear,clear-day,0,0,13.19,13.19,2.74,0.49,1.79,252,16.093,0.11,1024.6
1578704400,Clear,clear-day,0,0,11.86,11.86,3.26,0.56,2.08,263,16.093,0.13,1024.7
1578708000,Clear,clear-night,0,0,9.56,8.5,3.68,0.67,2.23,259,16.093,0.1,1025.3
1578711600,Clear,clear-night,0,0,8.61,7.21,4.41,0.75,2.46,257,16.093,0.12,1025.6
1578715200,Clear,clear-night,0,0,7.78,6.19,4.65,0.81,2.51,254,16.093,0.1,1026.2
1578718800,Partly Cloudy,partly-cloudy-night,0,0,7.6,5.92,4.82,0.83,2.58,238,16.093,0.36,1026.6
1578722400,Partly Cloudy,partly-cloudy-night,0,0,7.37,5.3,4.87,0.84,3.08,222,16.093,0.55,1026.2
1578726000,Partly Cloudy,partly-cloudy-night,0,0,7.41,5.65,4.82,0.84,2.64,244,16.093,0.42,1026
1578729600,Overcast,cloudy,0,0,7.71,6.32,5.4,0.85,2.23,225,16.093,0.98,1025.7
1578733200,Overcast,cloudy,0.0319,0.13,7.95,6.56,5.67,0.86,2.29,215,15.705,1,1025.1
1578736800,Possible Drizzle,rain,0.0411,0.31,8.11,6.54,6.07,0.87,2.56,225,13.798,0.98,1025.2
1578740400,Overcast,cloudy,0.0191,0.08,8.04,6.37,6.21,0.88,2.69,214,15.718,0.93,1024.8
1578744000,Overcast,cloudy,0.037,0.08,8.18,6.57,6.39,0.89,2.63,226,15.338,0.95,1024.3
1578747600,Overcast,cloudy,0.043,0.12,8.38,7.02,6.59,0.89,2.34,235,13.947,0.99,1024.2
1578751200,Possible Drizzle,rain,0.1135,0.27,8.33,6.65,6.73,0.9,2.77,268,13.068,0.96,1024.3
1578754800,Mostly Cloudy,partly-cloudy-night,0.055,0.18,7.94,6.43,6.34,0.9,2.44,267,9.83,0.7,1024.7
1578758400,Clear,clear-day,0.0196,0.05,7.69,6.32,5.53,0.86,2.21,265,13.529,0.18,1025
1578762000,Clear,clear-day,0.0246,0.08,8.39,6.76,5.92,0.84,2.73,253,14.14,0.24,1025.7
1578765600,Clear,clear-day,0,0,9.51,7.83,6.41,0.81,3.16,259,16.093,0.2,1026.1
1578769200,Clear,clear-day,0,0,10.73,10.73,6.22,0.74,3.65,266,16.093,0.28,1025.9
1578772800,Partly Cloudy,partly-cloudy-day,0,0,11.29,11.29,5.52,0.68,3.98,275,16.093,0.43,1025
1578776400,Clear,clear-day,0,0,12.04,12.04,4.65,0.61,4.24,282,16.093,0.27,1023.9
1578780000,Mostly Cloudy,partly-cloudy-day,0,0,12.2,12.2,4.19,0.58,3.95,285,16.093,0.62,1023.3
1578783600,Mostly Cloudy,partly-cloudy-day,0,0,12.1,12.1,4.06,0.58,4.12,298,16.093,0.65,1023.3
1578787200,Partly Cloudy,partly-cloudy-day,0,0,11.64,11.64,4.13,0.6,3.47,296,16.093,0.56,1023.2
1578790800,Clear,clear-day,0,0,10.92,10.92,4.37,0.64,2.7,298,16.093,0.19,1023.2
1578794400,Clear,clear-night,0,0,9.59,8.67,4.52,0.71,2.05,276,16.093,0.08,1022.7
1578798000,Clear,clear-night,0,0,8.73,7.78,4.53,0.75,1.92,271,16.093,0.06,1023.2
1578801600,Clear,clear-night,0,0,8.12,7.23,4.1,0.76,1.76,292,16.093,0.04,1023.2
1578805200,,,,,7.35,6.59,3.65,0.77,1.53,267,,,1023.2
1578808800,Clear,clear-night,0,0,6.6,5.4,3.44,0.8,1.83,245,16.093,0.02,1023.1
1578812400,Clear,clear-night,0,0,6.27,4.79,3.32,0.81,2.06,245,16.093,0,1023.2
1578816000,Clear,clear-night,0,0,5.87,3.98,3.06,0.82,2.45,246,16.093,0.01,1022.8
1578819600,Clear,clear-night,0,0,6.09,4.68,2.91,0.8,1.96,249,16.093,0.01,1022.9
1578823200,Clear,clear-night,0,0,6.04,4.77,2.9,0.8,1.81,249,16.093,0.05,1023.6
1578826800,Clear,clear-night,0,0,4.77,3.38,2.49,0.85,1.74,264,16.093,0.03,1023.3
1578830400,Clear,clear-night,0,0,4.47,2.92,2.06,0.84,1.84,241,16.093,0.02,1023.3
1578834000,Clear,clear-night,0,0,4.07,2.29,1.81,0.85,2,246,16.093,0.05,1023.3
1578837600,Clear,clear-night,0,0,4.05,2.19,1.66,0.84,2.06,238,15.677,0.03,1023.8
1578841200,Clear,clear-night,0,0,3.87,2,1.45,0.84,2.06,231,13.858,0.1,1023.5
1578844800,Clear,clear-day,0.0057,0.02,3.94,2.22,1.42,0.84,1.92,233,14.638,0.14,1023.9
1578848400,Clear,clear-day,0,0,4.99,3.58,2.27,0.83,1.79,243,14.582,0.15,1024.1
1578852000,Clear,clear-day,0,0,6.19,4.98,3.12,0.81,1.79,229,15.505,0.14,1024.2
1578855600,Clear,clear-day,0,0,7.44,6.09,3.57,0.76,2.13,242,16.093,0.17,1024
1578859200,Clear,clear-day,0,0,8.84,7.41,3.44,0.69,2.56,251,16.093,0.11,1023.5
1578862800,Clear,clear-day,0,0,10.65,10.65,3.49,0.61,2.74,263,16.093,0.17,1022.6
1578866400,Clear,clear-day,0,0,9.85,8.62,3.86,0.66,2.53,249,16.093,0.25,1021.8
1578870000,Mostly Cloudy,partly-cloudy-day,0,0,11.07,11.07,4.42,0.64,2.38,253,16.093,0.79,1021.4
1578873600,Mostly Cloudy,partly-cloudy-day,0,0,9.8,8.32,4.91,0.72,2.91,247,16.093,0.75,1020.8
1578877200,Mostly Cloudy,partly-cloudy-day,0,0,9.87,8.35,5.32,0.73,3,244,16.093,0.76,1021
1578880800,Mostly Cloudy,partly-cloudy-night,0,0,8.82,7.05,5.42,0.79,3.08,246,16.093,0.66,1021.4
1578884400,Partly Cloudy,partly-cloudy-night,0,0,8.14,6.21,5.01,0.81,3.11,244,16.093,0.59,1021.1
1578888000,Clear,clear-night,0,0,8.03,6.15,4.93,0.81,2.98,227,16.093,0.11,1021.2
1578891600,Clear,clear-night,0,0,7.67,5.85,4.8,0.82,2.8,225,16.093,0.19,1021.4
1578895200,Partly Cloudy,partly-cloudy-night,0.0086,0.02,7.94,6.16,5.38,0.84,2.81,223,16.093,0.56,1021.6
1578898800,Mostly Cloudy,partly-cloudy-night,0.0263,0.05,8.29,6.55,5.72,0.84,2.85,220,15.457,0.82,1021.6
1578902400,Overcast,cloudy,0.2176,0.2,8.48,6.46,6.06,0.85,3.39,217,14.773,0.98,1021.2
1578906000,Possible Drizzle,rain,0.1379,0.28,8.34,6.61,6.21,0.86,2.86,218,14.019,0.97,1021.2
1578909600,Mostly Cloudy,partly-cloudy-night,0.1012,0.24,8,6.3,6.28,0.89,2.72,237,16.093,0.84,1021.6
1578913200,Overcast,cloudy,0.057,0.2,7.42,6.29,6.19,0.92,1.89,243,16.093,0.93,1021.9
1578916800,Clear,clear-night,0.031,0.04,6.77,5.97,5.65,0.93,1.49,236,15.674,0.27,1022.2
1578920400,Clear,clear-night,0.0054,0.01,5.91,4.88,4.97,0.94,1.58,246,15.231,0.23,1022.1
1578927600,Clear,clear-night,0.0114,0.04,6.16,4.66,4.23,0.87,2.06,219,15.97,0.07,1022.6
1578931200,Clear,clear-day,0.0194,0.08,6.04,4.48,3.74,0.85,2.09,218,11.968,0.07,1022.6
1578934800,Clear,clear-day,0.0066,0.03,7.3,5.56,5.05,0.86,2.58,228,16.093,0.04,1023.4
1578938400,Clear,clear-day,0.0518,0.2,9.07,7.35,5.78,0.8,3.08,215,16.093,0.06,1023.9
1578942000,Clear,clear-day,0,0,10.19,10.19,5.88,0.75,3.71,219,16.093,0.22,1023.8
1578945600,Mostly Cloudy,partly-cloudy-day,0,0,10.7,10.7,5.72,0.71,3.67,231,16.093,0.79,1023.1
1578949200,Overcast,cloudy,0,0,11.09,11.09,5.68,0.69,3.84,245,16.093,0.92,1022.5
1578952800,Overcast,cloudy,0,0,11.1,11.1,5.73,0.69,3.82,245,16.093,0.92,1022.3
1578956400,Mostly Cloudy,partly-cloudy-day,0,0,11.2,11.2,5.91,0.7,3.6,238,16.093,0.69,1021.9
1578960000,Partly Cloudy,partly-cloudy-day,0,0,11.1,11.1,5.75,0.7,3.61,239,16.093,0.57,1022.1
1578963600,Mostly Cloudy,partly-cloudy-day,0,0,10.47,10.47,5.91,0.73,3.07,231,16.093,0.8,1022.2
1578967200,Overcast,cloudy,0,0,10.02,10.02,5.95,0.76,2.98,227,16.093,0.97,1022.2
1578970800,Overcast,cloudy,0,0,9.8,8.29,6.02,0.77,2.98,214,16.093,0.98,1022
1578974400,Overcast,cloudy,0,0,9.47,7.71,5.9,0.78,3.3,211,16.093,0.97,1021.4
1578978000,Mostly Cloudy,partly-cloudy-night,0,0,9.69,7.76,5.82,0.77,3.71,207,16.093,0.78,1021
1578981600,Mostly Cloudy,partly-cloudy-night,0.0267,0.07,9.55,7.79,6.02,0.79,3.31,202,16.093,0.83,1020.9
1578985200,Mostly Cloudy,partly-cloudy-night,0.0714,0.13,9.36,7.54,6.22,0.81,3.35,209,16.093,0.83,1020.5
1578988800,Overcast,cloudy,2.7605,0.24,9.32,7.08,6.29,0.81,4.19,207,15.422,0.99,1020
1578992400,Possible Light Rain,rain,0.3341,0.4,9.61,7.41,7.02,0.84,4.26,221,14.23,1,1019.7
1578996000,Light Rain,rain,0.3448,0.76,9.35,7.02,7.29,0.87,4.41,241,8.981,1,1020.1
1578999600,Light Rain,rain,0.5252,0.76,8.82,6.56,6.5,0.85,3.99,266,13.468,1,1021.3
1579003200,Possible Light Rain,rain,0.2573,0.34,8.41,6.46,5.75,0.83,3.24,250,16.093,0.93,1021.2
1579006800,Mostly Cloudy,partly-cloudy-night,0.0332,0.06,8.37,6.48,5.55,0.82,3.11,257,15.677,0.71,1021.9
1579010400,Overcast,cloudy,0.027,0.11,7.84,6.59,5.39,0.85,2.09,248,16.093,0.89,1022.4
1579014000,Overcast,cloudy,0.0092,0.04,7.67,6.43,5.09,0.84,2.05,241,16.093,0.94,1023
1579017600,Possible Drizzle,rain,0.1161,0.27,7.28,6.25,4.55,0.83,1.77,243,16.093,0.96,1023.5
1579021200,Overcast,cloudy,0.0127,0.03,8.13,6.74,5.09,0.81,2.33,246,16.093,0.89,1024.4
1579024800,Clear,clear-day,0.066,0.1,8.89,7.29,4.41,0.73,2.83,255,16.093,0.12,1025.1
1579028400,Clear,clear-day,0,0,9.76,8.4,4.17,0.68,2.72,273,16.093,0.28,1025.2
1579032000,Mostly Cloudy,partly-cloudy-day,0.0121,0.05,10.11,10.11,3.64,0.64,2.91,276,16.093,0.79,1024.4
1579035600,Mostly Cloudy,partly-cloudy-day,0,0,11.12,11.12,3.56,0.6,3.2,261,16.093,0.7,1023.4
1579039200,Partly Cloudy,partly-cloudy-day,0,0,11.46,11.46,3.44,0.58,3.17,258,16.093,0.59,1022.7
1579042800,Mostly Cloudy,partly-cloudy-day,0,0,11.52,11.52,3.38,0.57,2.95,261,16.093,0.74,1022.5
1579046400,Partly Cloudy,partly-cloudy-day,0,0,11.2,11.2,3.2,0.58,2.88,269,16.093,0.59,1022.7
1579050000,Partly Cloudy,partly-cloudy-day,0,0,9.96,8.61,3.36,0.64,2.75,261,16.093,0.57,1022.5
1579053600,Clear,clear-night,0,0,8.4,6.96,3.49,0.71,2.45,264,16.093,0.09,1022.4
1579057200,Clear,clear-night,0,0,7.69,6.05,3.57,0.75,2.54,248,16.093,0.09,1022.5
1579060800,Clear,clear-night,0,0,6.99,5.34,3.46,0.78,2.4,252,16.093,0.05,1022.5
1579064400,Clear,clear-night,0,0,6.53,4.94,3.16,0.79,2.23,250,16.093,0.03,1022.6
1579068000,Clear,clear-night,0,0,5.93,4.29,2.85,0.81,2.17,250,16.093,0.02,1022.6
1579071600,Clear,clear-night,0,0,5.64,3.98,2.69,0.81,2.14,253,16.093,0.01,1022.8
1579075200,Clear,clear-night,0,0,5,3.62,2.38,0.83,1.77,257,16.093,0.01,1022
1579078800,Clear,clear-night,0,0,4.57,3.12,2.09,0.84,1.77,256,16.093,0.01,1021.8
1579082400,Clear,clear-night,0,0,4.23,2.93,1.62,0.83,1.6,247,16.093,0.01,1021.9
1579086000,Clear,clear-night,0,0,4.17,4.17,1.48,0.83,1.25,215,16.093,0.01,1021.8
1579089600,Clear,clear-night,0,0,4.02,4.02,1.08,0.81,1.3,127,16.093,0.01,1021.1
1579093200,Clear,clear-night,0,0,3.82,3.82,0.81,0.81,0.94,136,16.093,0.01,1020.6
1579096800,Clear,clear-night,0,0,4.16,4.16,0.59,0.78,1.02,142,16.093,0.02,1020.4
1579100400,Clear,clear-night,0,0,3.02,3.02,0.44,0.83,1.14,167,16.093,0.06,1020.5
1579104000,Clear,clear-day,0,0,3.05,3.05,0.39,0.83,1.17,142,16.093,0.11,1020.2
1579107600,Clear,clear-day,0,0,4.2,4.2,1.22,0.81,0.96,137,16.093,0.13,1019.9
1579111200,Clear,clear-day,0,0,5.84,5.84,2.63,0.8,0.96,132,16.093,0.09,1019.7
1579114800,Clear,clear-day,0,0,8.19,8.19,3.12,0.7,1.08,106,16.093,0.15,1018.9
1579118400,Clear,clear-day,0,0,7.92,7.09,2.76,0.7,1.67,87,16.093,0.15,1017.4
1579122000,Clear,clear-day,0,0,8.5,7.45,2.8,0.67,1.99,80,16.093,0.18,1015.8
1579125600,Clear,clear-day,0,0,9.1,8.15,3.17,0.66,1.99,89,16.093,0.17,1015
1579129200,Clear,clear-day,0,0,9.14,8.35,3.32,0.67,1.83,247,16.093,0.13,1014.7
1579132800,Clear,clear-day,0,0,8.89,8.26,3.4,0.68,1.61,240,16.093,0.19,1014.8
1579136400,Clear,clear-day,0,0,9.22,8.51,3.39,0.67,1.75,237,16.093,0.17,1014.7
1579140000,Clear,clear-night,0,0,7.72,6.6,2.83,0.71,1.94,235,16.093,0.16,1014.9
1579143600,Clear,clear-night,0,0,6.82,5.53,2.36,0.73,1.95,199,16.093,0.14,1014.6
1579147200,Clear,clear-night,0,0,6.04,4.38,2.07,0.76,2.2,181,16.093,0.13,1014.4
1579150800,Clear,clear-night,0,0,6.26,4.31,2.21,0.75,2.61,177,16.093,0.18,1014.1
1579154400,Clear,clear-night,0,0,6.01,3.91,2.07,0.76,2.75,183,16.093,0.15,1014.2
1579158000,Clear,clear-night,0,0,5.93,3.54,1.99,0.76,3.11,181,16.093,0.18,1014
1579161600,Partly Cloudy,partly-cloudy-night,0,0,7.2,4.64,2.23,0.71,3.84,175,16.093,0.41,1013.3
1579165200,Partly Cloudy,partly-cloudy-night,0,0,7.37,4.8,2.42,0.71,3.96,170,16.093,0.46,1012.6
1579168800,Overcast,cloudy,0,0,7.92,5.4,2.86,0.7,4.08,162,16.093,0.99,1012
1579172400,Overcast,cloudy,0,0,8.68,6.17,3.47,0.7,4.46,162,16.093,1,1011.3
1579176000,Overcast,cloudy,0,0,9.12,6.8,3.82,0.69,4.24,160,16.093,0.99,1010.5
1579179600,Overcast,cloudy,0,0,9.3,6.72,3.65,0.68,4.99,158,16.093,0.94,1009.2
1579183200,Overcast,cloudy,0,0,8.83,5.93,3.86,0.71,5.52,160,16.093,0.96,1008.6
1579186800,Mostly Cloudy,partly-cloudy-night,0,0,9.23,6.09,3.67,0.68,6.52,164,16.093,0.82,1007.4
1579190400,Mostly Cloudy,partly-cloudy-day,0.04,0.11,9.09,5.58,3.63,0.69,7.67,166,15.369,0.63,1007.3
1579194000,Mostly Cloudy,partly-cloudy-day,0.0676,0.14,9.96,6.93,4.44,0.69,6.86,166,15.923,0.8,1007
1579197600,Rain,rain,0.9184,0.5,9.06,6.34,4.94,0.75,5.19,228,6.438,0.84,1007.7
1579201200,Rain,rain,2.6632,0.97,6.75,3.94,4.33,0.85,4.13,239,6.571,1,1011.1
1579204800,Rain,rain,3.7309,1,5.97,3.39,3.67,0.85,3.41,186,8.125,1,1010
1579208400,Rain,rain,2.695,0.9,5.86,3.12,3.31,0.84,3.65,172,15.954,0.98,1009.5
1579212000,Possible Light Rain,rain,0.541,0.45,6.56,3.43,3.62,0.82,4.68,186,15.043,0.99,1009.5
1579215600,Light Rain,rain,0.8135,0.79,6.79,3.71,3.93,0.82,4.7,211,9.412,0.8,1011.1
1579219200,Rain,rain,1.2611,0.79,7.58,5.03,4.33,0.8,4,199,16.093,0.9,1011.3
1579222800,Possible Drizzle,rain,0.2293,0.33,7.22,5.02,4.2,0.81,3.24,210,16.047,0.72,1011.6
1579226400,Possible Light Rain,rain,0.2486,0.54,7.1,5.04,4.7,0.85,2.99,205,16.093,0.6,1013.8
1579230000,Possible Light Rain,rain,0.369,0.55,6.76,4.51,4.37,0.85,3.17,217,16.093,0.52,1015.3
1579233600,Rain,rain,0.9133,0.51,6.26,4.28,4.07,0.86,2.64,222,16.093,0.53,1016.4
1579237200,Possible Light Rain,rain,0.2875,0.41,6.06,4.22,3.88,0.86,2.42,205,16.093,0.46,1017.5
1579240800,Partly Cloudy,partly-cloudy-night,0.0716,0.17,5.72,3.8,3.46,0.85,2.45,191,16.093,0.36,1018.5
1579244400,Partly Cloudy,partly-cloudy-night,0.0738,0.17,5.41,3.69,3.42,0.87,2.16,197,16.093,0.32,1019.6
1579248000,Partly Cloudy,partly-cloudy-night,0.0153,0.08,5.18,3.55,3.26,0.87,2.02,198,16.093,0.32,1020.2
1579251600,Partly Cloudy,partly-cloudy-night,0.0403,0.08,4.83,3.17,3.12,0.89,2.01,196,16.093,0.35,1021.4
1579255200,Partly Cloudy,partly-cloudy-night,0,0,4.62,3.06,2.93,0.89,1.88,185,16.093,0.32,1022.1
1579258800,Partly Cloudy,partly-cloudy-night,0.0134,0.06,4.46,3.01,2.77,0.89,1.76,177,16.093,0.35,1022.8
1579262400,Clear,clear-night,0.0133,0.06,3.62,2.03,1.81,0.88,1.76,152,16.093,0.21,1023.2
1579266000,Clear,clear-night,0.0515,0.05,3.55,2.36,1.53,0.87,1.45,146,16.093,0.28,1024
1579269600,Partly Cloudy,partly-cloudy-night,0.0234,0.04,2.98,2.98,1.39,0.89,1.33,124,16.093,0.44,1024.4
1579273200,Partly Cloudy,partly-cloudy-night,0.0315,0.04,2.87,2.87,1.28,0.89,1.03,117,16.093,0.38,1025.5
1579276800,Partly Cloudy,partly-cloudy-day,0,0,3.2,3.2,1.67,0.9,1.03,100,16.093,0.38,1026.2
1579280400,Partly Cloudy,partly-cloudy-day,0,0,4.96,4.96,3.06,0.88,0.91,88,16.093,0.53,1026.7
1579284000,Mostly Cloudy,partly-cloudy-day,0.0053,0.04,6.93,6.93,4.43,0.84,0.94,74,16.093,0.63,1027.2
1579287600,Partly Cloudy,partly-cloudy-day,0.035,0.03,9.39,9.39,4.71,0.73,1.27,69,16.093,0.59,1027.1
1579291200,Partly Cloudy,partly-cloudy-day,0.0101,0.03,10.55,10.55,4.57,0.67,1.42,25,16.093,0.57,1026.6
1579294800,Partly Cloudy,partly-cloudy-day,0.035,0.03,11.45,11.45,4.32,0.62,1.32,10,16.093,0.56,1026
1579298400,Partly Cloudy,partly-cloudy-day,0.0286,0.03,11.89,11.89,4.35,0.6,1.43,15,16.093,0.53,1025.8
1579302000,Partly Cloudy,partly-cloudy-day,0.0321,0.02,10.9,10.9,4.7,0.66,1.67,19,16.093,0.52,1025.8
1579305600,Partly Cloudy,partly-cloudy-day,0.035,0.03,11.03,11.03,4.77,0.65,1.71,32,16.093,0.47,1025.9
1579309200,Partly Cloudy,partly-cloudy-day,0.0312,0.02,9.23,8.42,4.79,0.74,1.86,38,16.093,0.46,1026
1579312800,Partly Cloudy,partly-cloudy-night,0.0271,0.02,7.52,6.22,4.17,0.79,2.09,43,16.093,0.45,1026
1579316400,Partly Cloudy,partly-cloudy-night,0.0193,0.03,6.55,4.84,3.85,0.83,2.37,50,16.093,0.45,1026.2
1579320000,Partly Cloudy,partly-cloudy-night,0.0265,0.03,6.14,4.62,3.32,0.82,2.09,65,16.093,0.5,1026.3
1579323600,Partly Cloudy,partly-cloudy-night,0.027,0.02,5.84,4.57,2.89,0.81,1.78,72,16.093,0.56,1026.5
1579327200,Partly Cloudy,partly-cloudy-night,0.0275,0.02,5.56,4.5,2.87,0.83,1.57,91,16.093,0.56,1026.6
1579330800,Partly Cloudy,partly-cloudy-night,0.0249,0.02,5.51,4.49,2.76,0.82,1.53,94,16.093,0.53,1026.9
1579334400,Partly Cloudy,partly-cloudy-night,0.0244,0.02,4.74,3.42,2.63,0.86,1.69,77,16.093,0.5,1027.1
1579338000,Partly Cloudy,partly-cloudy-night,0.0254,0.02,4.27,3.06,2.36,0.87,1.54,62,16.093,0.47,1027
1579341600,Partly Cloudy,partly-cloudy-night,0,0,3.97,2.59,2.18,0.88,1.63,58,16.093,0.52,1027
1579345200,Partly Cloudy,partly-cloudy-night,0.0324,0.02,3.86,2.36,2.17,0.89,1.72,56,16.093,0.59,1027
1579348800,Partly Cloudy,partly-cloudy-night,0.0123,0.02,3.97,2.25,2.34,0.89,1.92,63,16.093,0.58,1026.7
1579352400,Mostly Cloudy,partly-cloudy-night,0,0,3.89,2.09,2.49,0.91,1.99,63,16.093,0.63,1026.9
1579356000,Mostly Cloudy,partly-cloudy-night,0.0245,0.02,3.37,1.27,2.3,0.93,2.18,57,16.093,0.77,1026.8
1579359600,Mostly Cloudy,partly-cloudy-night,0.0122,0.02,3.4,1.14,2.37,0.93,2.35,53,16.093,0.71,1027
1579363200,Mostly Cloudy,partly-cloudy-day,0.0106,0.02,3.39,1.31,2.5,0.94,2.18,52,15.744,0.79,1027.4
1579366800,Mostly Cloudy,partly-cloudy-day,0.0072,0.02,4.57,2.4,3.48,0.93,2.49,49,15.561,0.76,1028.1
1579370400,Mostly Cloudy,partly-cloudy-day,0.0188,0.02,5.93,3.79,4.16,0.88,2.77,49,16.093,0.63,1028.5
1579374000,Partly Cloudy,partly-cloudy-day,0.0117,0.01,6.98,4.67,4.45,0.84,3.33,51,16.093,0.44,1028.2
1579377600,Mostly Cloudy,partly-cloudy-day,0.0158,0.02,8.19,6.13,4.68,0.79,3.34,50,16.093,0.63,1027.3
1579381200,Mostly Cloudy,partly-cloudy-day,0.0246,0.02,9.21,7.25,4.72,0.74,3.56,45,16.093,0.66,1026.3
1579384800,Mostly Cloudy,partly-cloudy-day,0.0153,0.02,9.92,8.05,4.74,0.7,3.7,44,16.093,0.69,1026
1579388400,Partly Cloudy,partly-cloudy-day,0,0,9.76,7.85,4.73,0.71,3.72,44,16.093,0.59,1026
1579392000,Partly Cloudy,partly-cloudy-day,0,0,9.41,7.57,4.73,0.73,3.42,37,16.093,0.51,1025.8
1579395600,Partly Cloudy,partly-cloudy-day,0.0246,0.03,8.44,6.6,4.4,0.76,3.07,47,16.093,0.44,1025.4
1579399200,Partly Cloudy,partly-cloudy-night,0.0319,0.03,7.22,5.08,3.85,0.79,3.14,47,16.093,0.44,1025.4
1579402800,Partly Cloudy,partly-cloudy-night,0.0362,0.02,6.32,4.04,3.08,0.8,3.09,53,16.093,0.47,1025.6
1579406400,Partly Cloudy,partly-cloudy-night,0,0,6.37,3.9,2.49,0.76,3.37,57,16.093,0.52,1025.9
1579410000,Mostly Cloudy,partly-cloudy-night,0,0,6.36,3.78,2.04,0.74,3.56,63,16.093,0.82,1025.7
1579413600,Mostly Cloudy,partly-cloudy-night,0.0144,0.01,6.35,3.92,1.64,0.72,3.31,66,16.093,0.72,1025.7
1579417200,Mostly Cloudy,partly-cloudy-night,0,0,6.12,3.44,1.58,0.73,3.64,67,16.093,0.8,1025.2
1579420800,Partly Cloudy,partly-cloudy-night,0.019,0.01,5.99,3.52,1.53,0.73,3.25,60,16.093,0.58,1024.8
1579424400,Partly Cloudy,partly-cloudy-night,0,0,5.87,3.4,1.44,0.73,3.22,60,16.093,0.47,1024.2
1579428000,Partly Cloudy,partly-cloudy-night,0,0,5.46,2.92,1.27,0.74,3.2,59,16.093,0.49,1023.7
1579431600,Partly Cloudy,partly-cloudy-night,0.0247,0.01,5.1,2.36,1.35,0.77,3.39,59,16.093,0.57,1023.1
1579435200,Mostly Cloudy,partly-cloudy-night,0.0172,0.01,5,2.26,1.39,0.77,3.35,62,16.093,0.63,1022.6
1579438800,Mostly Cloudy,partly-cloudy-night,0,0,4.83,1.96,1.29,0.78,3.49,63,16.093,0.8,1022
1579442400,Mostly Cloudy,partly-cloudy-night,0.0115,0.01,4.52,1.7,1.24,0.79,3.31,55,16.093,0.76,1021.8
1579446000,Mostly Cloudy,partly-cloudy-night,0.0051,0.01,4.22,1.41,1.52,0.83,3.21,60,16.093,0.68,1021.9
1579449600,Mostly Cloudy,partly-cloudy-day,0,0,4.33,1.65,1.8,0.84,3.08,57,16.093,0.69,1022
1579453200,Mostly Cloudy,partly-cloudy-day,0,0,5.25,2.55,2.28,0.81,3.36,60,16.093,0.81,1022.1
1579456800,Overcast,cloudy,0,0,6.06,3.29,2.29,0.77,3.76,67,16.093,0.93,1022
1579460400,Overcast,cloudy,0,0,6.94,4.23,2.98,0.76,4.03,62,16.093,0.93,1021.5
1579464000,Mostly Cloudy,partly-cloudy-day,0,0,7.78,5.36,3.99,0.77,3.82,61,16.093,0.79,1020.6
1579467600,Mostly Cloudy,partly-cloudy-day,0.0174,0.02,8.29,6.16,4.23,0.76,3.52,66,16.093,0.75,1020.1
1579471200,Overcast,cloudy,0.0164,0.02,8.37,6.35,4.35,0.76,3.33,67,16.093,0.93,1019.4
1579474800,Overcast,cloudy,0,0,8.21,6.17,4.34,0.77,3.33,62,16.093,0.94,1018.8
1579478400,Overcast,cloudy,0,0,7.7,5.61,4.13,0.78,3.23,65,16.093,0.9,1018.7
1579482000,Overcast,cloudy,0.0152,0.02,7.23,5.01,3.93,0.8,3.28,61,16.093,0.93,1018.5
1579485600,Overcast,cloudy,0.0293,0.01,6.99,4.89,3.47,0.78,3.01,59,16.093,0.9,1018.3
1579489200,Mostly Cloudy,partly-cloudy-night,0.0075,0.01,6.57,4.59,3.05,0.78,2.73,63,16.093,0.83,1018.5
1579492800,Mostly Cloudy,partly-cloudy-night,0.0233,0.01,6.35,4.69,2.73,0.78,2.27,62,16.093,0.66,1018.4
1579496400,Mostly Cloudy,partly-cloudy-night,0,0,6.15,4.46,2.65,0.78,2.27,75,16.093,0.71,1018.4
1579500000,Overcast,cloudy,0,0,6.08,4.41,2.55,0.78,2.23,80,16.093,0.93,1018.3
1579503600,Overcast,cloudy,0,0,6.07,4.13,2.94,0.8,2.55,77,16.093,0.93,1018.3
1579507200,Overcast,cloudy,0,0,6.26,4.3,3.05,0.8,2.62,81,16.093,0.93,1018
1579510800,Mostly Cloudy,partly-cloudy-night,0,0,6.3,4.52,3.06,0.8,2.4,70,16.093,0.71,1017.7
1579514400,Mostly Cloudy,partly-cloudy-night,0.0338,0.01,6.34,4.87,3.04,0.79,2.06,63,16.093,0.69,1017.6
1579518000,Mostly Cloudy,partly-cloudy-night,0.0233,0.01,6.19,4.94,3.03,0.8,1.82,67,16.093,0.7,1017.6
1579521600,Mostly Cloudy,partly-cloudy-night,0,0,6.31,5.41,3.37,0.82,1.52,67,16.093,0.79,1016.4
1579525200,Overcast,cloudy,0.0216,0.01,6.13,5.17,3.25,0.82,1.55,74,16.093,0.93,1016.5
