,timestamp,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,windSpeed,windBearing,visibility,cloudCover,pressure,load,datetime,dst
6149,1600002000,Clear,clear-night,0.0,0.0,14.94,14.94,10.06,0.73,1.63,212,14.854000000000001,0.2,1012.4,785.7548,2020-09-13 06:00,Y
6150,1600005600,Clear,clear-day,0.0,0.0,14.62,14.62,10.11,0.74,1.64,144,15.115,0.24,1012.8,814.5516,2020-09-13 07:00,Y
6151,1600009200,Clear,clear-day,0.0,0.0,14.54,14.54,10.19,0.75,1.64,163,14.865,0.27,1013.3,854.8235999999999,2020-09-13 08:00,Y
6152,1600012800,Clear,clear-day,0.0,0.0,15.43,15.43,11.03,0.75,1.43,211,16.093,0.3,1013.3,840.9272000000001,2020-09-13 09:00,Y
6153,1600016400,Clear,clear-day,0.0,0.0,17.11,17.11,11.59,0.7,1.58,258,16.093,0.27,1013.5,881.4428,2020-09-13 10:00,Y
6154,1600020000,Clear,clear-day,0.0,0.0,19.12,19.12,12.18,0.64,1.79,241,16.093,0.22,1014.0,897.526,2020-09-13 11:00,Y
6155,1600023600,Clear,clear-day,0.0,0.0,21.09,21.09,12.33,0.57,2.12,262,16.093,0.18,1013.3,933.9331999999999,2020-09-13 12:00,Y
6156,1600027200,Clear,clear-day,0.0,0.0,22.94,22.94,12.44,0.52,2.27,245,16.093,0.13,1012.6,944.724,2020-09-13 13:00,Y
6157,1600030800,Clear,clear-day,0.0,0.0,24.37,24.37,12.87,0.49,2.26,260,16.093,0.09,1012.4,941.6991999999999,2020-09-13 14:00,Y
6158,1600034400,Clear,clear-day,0.0,0.0,24.94,24.94,12.92,0.47,2.55,261,16.093,0.1,1012.0,984.9071999999999,2020-09-13 15:00,Y
6159,1600038000,Clear,clear-day,0.0,0.0,24.6,24.6,12.62,0.47,2.9,257,16.093,0.12,1011.7,1004.8788,2020-09-13 16:00,Y
6160,1600041600,Clear,clear-day,0.0,0.0,23.64,23.64,12.2,0.49,2.86,242,16.093,0.09,1011.5,983.2152,2020-09-13 17:00,Y
6161,1600045200,Clear,clear-day,0.0,0.0,21.88,21.88,11.63,0.52,2.85,259,16.093,0.13,1011.7,953.6556,2020-09-13 18:00,Y
6162,1600048800,Clear,clear-day,0.0387,0.01,19.67,19.67,11.39,0.59,3.09,250,16.093,0.11,1012.2,808.3244,2020-09-13 19:00,Y
6163,1600052400,Clear,clear-night,0.0,0.0,17.42,17.42,11.5,0.68,3.14,253,16.093,0.12,1012.9,821.6168,2020-09-13 20:00,Y
6164,1600056000,Clear,clear-night,0.0,0.0,15.4,15.4,11.57,0.78,2.96,254,16.093,0.15,1013.6,780.4232,2020-09-13 21:00,Y
6165,1600059600,Clear,clear-night,0.0,0.0,14.03,14.03,11.61,0.85,2.77,258,16.093,0.17,1014.1,766.0004,2020-09-13 22:00,Y
6166,1600063200,Partly Cloudy,partly-cloudy-night,0.0,0.0,13.15,13.15,11.62,0.9,2.68,243,16.093,0.38,1014.4,731.1768000000001,2020-09-13 23:00,Y
6167,1600066800,Partly Cloudy,partly-cloudy-night,0.0,0.0,12.88,12.88,11.49,0.91,2.34,231,14.002,0.5,1014.2,724.2964,2020-09-14 00:00,Y
6168,1600070400,Partly Cloudy,partly-cloudy-night,0.0059,0.01,12.47,12.47,11.46,0.94,2.02,220,12.315999999999999,0.56,1014.3,718.2884,2020-09-14 01:00,Y
6169,1600074000,Partly Cloudy,partly-cloudy-night,0.0117,0.01,12.11,12.11,11.2,0.94,1.92,224,14.985999999999999,0.58,1013.9,718.208,2020-09-14 02:00,Y
6170,1600077600,Partly Cloudy,partly-cloudy-night,0.0119,0.01,11.69,11.69,11.26,0.97,1.88,219,13.124,0.55,1013.9,722.818,2020-09-14 03:00,Y
6171,1600081200,Partly Cloudy,partly-cloudy-night,0.0109,0.01,11.99,11.99,11.31,0.96,2.09,244,11.173,0.51,1014.1,722.1307999999999,2020-09-14 04:00,Y
6172,1600084800,Partly Cloudy,partly-cloudy-night,0.0,0.0,11.97,11.97,11.61,0.98,1.97,216,12.239,0.56,1014.2,792.3272,2020-09-14 05:00,Y
6173,1600088400,Partly Cloudy,partly-cloudy-night,0.0,0.0,12.07,12.07,11.28,0.95,1.65,224,11.39,0.58,1014.6,851.8199999999999,2020-09-14 06:00,Y
6174,1600092000,Mostly Cloudy,partly-cloudy-day,0.0181,0.01,11.93,11.93,11.11,0.95,1.74,221,11.812000000000001,0.67,1014.9,969.5208,2020-09-14 07:00,Y
6175,1600095600,Mostly Cloudy,partly-cloudy-day,0.0,0.0,12.21,12.21,10.93,0.92,1.89,215,12.644,0.7,1015.5,981.3163999999999,2020-09-14 08:00,Y
6176,1600099200,Mostly Cloudy,partly-cloudy-day,0.0,0.0,12.61,12.61,10.98,0.9,1.58,220,11.402000000000001,0.66,1015.8,953.7323999999999,2020-09-14 09:00,Y
6177,1600102800,Partly Cloudy,partly-cloudy-day,0.0,0.0,14.2,14.2,11.36,0.83,1.61,242,16.093,0.49,1015.8,1036.6708,2020-09-14 10:00,Y
6178,1600106400,Clear,clear-day,0.0297,0.01,16.89,16.89,11.85,0.72,1.47,233,16.093,0.25,1015.9,1072.964,2020-09-14 11:00,Y
6179,1600110000,Clear,clear-day,0.0,0.0,19.98,19.98,12.0,0.6,1.82,238,16.093,0.19,1015.4,1059.1028,2020-09-14 12:00,Y
6180,1600113600,Clear,clear-day,0.0,0.0,23.08,23.08,11.92,0.49,1.99,255,16.093,0.11,1014.9,1143.2531999999999,2020-09-14 13:00,Y
6181,1600117200,Clear,clear-day,0.0,0.0,24.79,24.79,11.62,0.44,2.02,253,16.093,0.08,1014.7,1159.0171999999998,2020-09-14 14:00,Y
6182,1600120800,Clear,clear-day,0.0,0.0,26.25,26.25,11.3,0.39,2.3,254,16.093,0.07,1014.6,1192.7324,2020-09-14 15:00,Y
6183,1600124400,Clear,clear-day,0.0,0.0,26.8,26.8,10.28,0.36,2.57,245,16.093,0.07,1014.6,1284.032,2020-09-14 16:00,Y
6184,1600128000,Clear,clear-day,0.0,0.0,25.86,25.86,10.59,0.38,2.56,247,16.093,0.07,1013.9,1091.6064,2020-09-14 17:00,Y
6185,1600131600,Clear,clear-day,0.0,0.0,23.65,23.65,10.71,0.44,2.66,257,16.093,0.08,1014.6,1028.1292,2020-09-14 18:00,Y
6186,1600135200,Clear,clear-day,0.0,0.0,20.84,20.84,10.71,0.52,2.41,244,16.093,0.09,1014.6,888.1224,2020-09-14 19:00,Y
6187,1600138800,Clear,clear-night,0.0364,0.01,18.45,18.45,10.91,0.61,2.47,247,16.093,0.09,1015.3,844.8992,2020-09-14 20:00,Y
6188,1600142400,Clear,clear-night,0.0,0.0,17.33,17.33,10.8,0.66,2.61,244,16.093,0.1,1016.0,800.5952,2020-09-14 21:00,Y
6189,1600146000,Clear,clear-night,0.0,0.0,16.4,16.4,10.57,0.68,2.27,215,16.093,0.11,1016.6,782.4079999999998,2020-09-14 22:00,Y
6190,1600149600,Clear,clear-night,0.0,0.0,15.68,15.68,10.63,0.72,2.06,224,16.093,0.07,1016.9,762.3668,2020-09-14 23:00,Y
6191,1600153200,Clear,clear-night,0.012,0.01,14.03,14.03,10.37,0.79,1.89,231,16.093,0.08,1016.9,743.062,2020-09-15 00:00,Y
6192,1600156800,Clear,clear-night,0.0,0.0,14.21,14.21,10.71,0.79,1.93,224,16.093,0.12,1017.3,738.7543999999999,2020-09-15 01:00,Y
6193,1600160400,Clear,clear-night,0.0204,0.01,13.89,13.89,10.76,0.81,2.01,220,16.093,0.26,1017.3,732.2916,2020-09-15 02:00,Y
6194,1600164000,Partly Cloudy,partly-cloudy-night,0.0364,0.01,13.09,13.09,10.5,0.84,1.59,222,13.68,0.35,1017.4,729.9516,2020-09-15 03:00,Y
6195,1600167600,Partly Cloudy,partly-cloudy-night,0.008,0.01,13.54,13.54,10.88,0.84,1.76,214,13.504000000000001,0.4,1017.3,747.9332,2020-09-15 04:00,Y
6196,1600171200,Partly Cloudy,partly-cloudy-night,0.0,0.0,12.82,12.82,11.21,0.9,1.69,191,16.093,0.37,1017.4,794.0799999999999,2020-09-15 05:00,Y
6197,1600174800,Partly Cloudy,partly-cloudy-night,0.0,0.0,13.19,13.19,10.98,0.86,1.56,227,16.093,0.4,1017.5,853.1124,2020-09-15 06:00,Y
6198,1600178400,Partly Cloudy,partly-cloudy-day,0.0,0.0,12.88,12.88,11.26,0.9,1.64,209,16.012,0.41,1018.1,992.1404000000001,2020-09-15 07:00,Y
6199,1600182000,Partly Cloudy,partly-cloudy-day,0.0,0.0,13.42,13.42,11.58,0.89,1.43,193,15.747,0.47,1017.9,1039.294,2020-09-15 08:00,Y
6200,1600185600,Partly Cloudy,partly-cloudy-day,0.0127,0.01,14.71,14.71,11.87,0.83,1.32,199,16.093,0.43,1017.9,1015.6379999999999,2020-09-15 09:00,Y
6201,1600189200,Clear,clear-day,0.0,0.0,17.34,17.34,12.23,0.72,1.19,197,16.093,0.25,1018.4,1033.8612,2020-09-15 10:00,Y
6202,1600192800,Clear,clear-day,0.0,0.0,20.12,20.12,12.67,0.62,1.32,245,16.093,0.12,1018.2,1097.6755999999998,2020-09-15 11:00,Y
6203,1600196400,Clear,clear-day,0.0,0.0,22.83,22.83,12.48,0.52,1.52,244,16.093,0.1,1017.8,1120.6979999999999,2020-09-15 12:00,Y
6204,1600200000,Clear,clear-day,0.0206,0.01,25.19,25.19,12.47,0.45,1.7,254,16.093,0.07,1017.3,1222.4252000000001,2020-09-15 13:00,Y
6205,1600203600,Clear,clear-day,0.0,0.0,27.08,27.08,11.88,0.39,1.92,233,16.093,0.02,1016.9,1187.1683999999998,2020-09-15 14:00,Y
6206,1600207200,Clear,clear-day,0.0315,0.01,28.17,28.17,11.56,0.36,2.23,261,16.093,0.01,1016.4,1279.4824,2020-09-15 15:00,Y
6207,1600210800,Clear,clear-day,0.0,0.0,28.72,28.72,10.58,0.32,2.16,240,16.093,0.01,1015.9,1273.4948,2020-09-15 16:00,Y
6208,1600214400,Clear,clear-day,0.0,0.0,27.11,27.11,10.58,0.36,2.86,253,16.093,0.0,1015.4,1150.7912,2020-09-15 17:00,Y
6209,1600218000,Clear,clear-day,0.0268,0.01,25.12,25.12,11.34,0.42,2.67,271,16.093,0.0,1015.7,1062.6616,2020-09-15 18:00,Y
6210,1600221600,Clear,clear-day,0.0,0.0,21.89,21.89,11.44,0.51,3.0,241,16.093,0.01,1015.8,908.0515999999999,2020-09-15 19:00,Y
6211,1600225200,Clear,clear-night,0.0,0.0,19.07,19.07,11.71,0.62,2.77,246,16.093,0.03,1016.2,895.6976000000002,2020-09-15 20:00,Y
6212,1600228800,Clear,clear-night,0.0,0.0,17.66,17.66,11.93,0.69,2.57,242,16.093,0.06,1016.7,848.5308,2020-09-15 21:00,Y
6213,1600232400,Clear,clear-night,0.0122,0.01,16.98,16.98,12.02,0.73,2.32,234,16.093,0.09,1017.0,795.9971999999999,2020-09-15 22:00,Y
6214,1600236000,Clear,clear-night,0.0,0.0,16.29,16.29,12.14,0.76,1.97,221,16.093,0.13,1017.2,754.798,2020-09-15 23:00,Y
6215,1600239600,Clear,clear-night,0.0,0.0,15.49,15.49,12.46,0.82,2.13,231,16.093,0.18,1017.2,764.6212,2020-09-16 00:00,Y
6216,1600243200,Clear,clear-night,0.0109,0.01,15.58,15.58,12.48,0.82,1.98,226,14.933,0.2,1016.9,764.1328,2020-09-16 01:00,Y
6217,1600246800,Clear,clear-night,0.0196,0.01,14.67,14.67,12.67,0.88,2.15,221,14.565,0.24,1017.0,755.2176,2020-09-16 02:00,Y
6218,1600250400,Partly Cloudy,partly-cloudy-night,0.0234,0.01,14.85,14.85,12.56,0.86,2.03,238,12.083,0.43,1017.0,763.8656000000001,2020-09-16 03:00,Y
6219,1600254000,Partly Cloudy,partly-cloudy-night,0.0324,0.01,14.44,14.44,12.83,0.9,1.92,226,11.796,0.39,1016.9,742.8708,2020-09-16 04:00,Y
6220,1600257600,Partly Cloudy,partly-cloudy-night,0.0,0.0,14.39,14.39,13.1,0.92,1.7,232,11.203,0.45,1016.6,813.0783999999999,2020-09-16 05:00,Y
6221,1600261200,Partly Cloudy,partly-cloudy-night,0.0071,0.01,14.62,14.62,13.34,0.92,1.55,213,11.488,0.54,1016.7,862.8975999999999,2020-09-16 06:00,Y
6222,1600264800,Partly Cloudy,partly-cloudy-day,0.0299,0.01,14.9,14.9,13.68,0.92,1.4,226,10.425999999999998,0.58,1017.3,955.2899999999998,2020-09-16 07:00,Y
6223,1600268400,Partly Cloudy,partly-cloudy-day,0.0174,0.01,15.06,15.08,14.12,0.94,1.47,221,11.908,0.58,1017.4,1002.5056,2020-09-16 08:00,Y
6224,1600272000,Partly Cloudy,partly-cloudy-day,0.0136,0.01,16.05,16.05,14.37,0.9,1.5,240,12.024000000000001,0.5,1017.4,1013.3516,2020-09-16 09:00,Y
6225,1600275600,Partly Cloudy,partly-cloudy-day,0.0063,0.01,17.74,17.74,14.8,0.83,1.54,236,15.137,0.44,1017.4,1027.3016,2020-09-16 10:00,Y
6226,1600279200,Clear,clear-day,0.0,0.0,20.34,20.34,15.05,0.72,1.61,230,16.093,0.29,1017.4,1070.5736000000002,2020-09-16 11:00,Y
6227,1600282800,Clear,clear-day,0.0,0.0,23.18,23.18,14.82,0.59,2.01,228,16.093,0.17,1017.1,1113.3832,2020-09-16 12:00,Y
6228,1600286400,Clear,clear-day,0.0,0.0,25.8,25.8,14.2,0.49,1.99,239,16.093,0.11,1016.5,1170.588,2020-09-16 13:00,Y
6229,1600290000,Clear,clear-day,0.0,0.0,27.87,27.87,13.65,0.42,2.18,245,16.093,0.07,1015.9,1224.8188,2020-09-16 14:00,Y
6230,1600293600,Clear,clear-day,0.0,0.0,28.54,28.54,13.93,0.41,2.8,254,16.093,0.05,1015.4,1279.0476,2020-09-16 15:00,Y
6231,1600297200,Clear,clear-day,0.0,0.0,28.41,28.41,13.95,0.41,3.01,255,16.093,0.03,1015.0,1354.8267999999998,2020-09-16 16:00,Y
6232,1600300800,Clear,clear-day,0.0,0.0,27.63,27.63,13.59,0.42,3.21,254,16.093,0.01,1014.4,1107.0683999999999,2020-09-16 17:00,Y
6233,1600304400,Clear,clear-day,0.0,0.0,25.65,25.65,14.3,0.49,2.99,262,16.093,0.02,1014.6,1064.6735999999999,2020-09-16 18:00,Y
6234,1600308000,Clear,clear-day,0.0,0.0,22.58,22.58,15.12,0.63,3.14,245,16.093,0.04,1014.4,924.9424,2020-09-16 19:00,Y
6235,1600311600,Clear,clear-night,0.0,0.0,20.13,20.13,15.33,0.74,2.66,256,16.093,0.06,1014.7,886.3908000000001,2020-09-16 20:00,Y
6236,1600315200,Clear,clear-night,0.0233,0.01,18.69,18.7,15.13,0.8,2.26,227,16.093,0.08,1015.3,830.6916000000001,2020-09-16 21:00,Y
6237,1600318800,Clear,clear-night,0.0319,0.01,17.89,17.99,15.59,0.86,2.37,238,16.093,0.11,1015.6,835.2371999999998,2020-09-16 22:00,Y
6238,1600322400,Clear,clear-night,0.0338,0.01,17.32,17.37,15.1,0.87,1.98,212,16.093,0.07,1015.7,802.0419999999999,2020-09-16 23:00,Y
6239,1600326000,Clear,clear-night,0.0,0.0,16.83,16.85,14.7,0.87,2.21,199,12.712,0.19,1015.5,807.5236,2020-09-17 00:00,Y
6240,1600329600,Clear,clear-night,0.0087,0.01,16.5,16.51,14.52,0.88,2.45,208,9.271,0.29,1015.2,791.5211999999999,2020-09-17 01:00,Y
6241,1600333200,Partly Cloudy,partly-cloudy-night,0.0152,0.01,16.6,16.65,14.85,0.89,1.84,220,11.436,0.42,1015.0,775.1891999999999,2020-09-17 02:00,Y
6242,1600336800,Partly Cloudy,partly-cloudy-night,0.0164,0.01,16.58,16.65,14.96,0.9,1.73,231,9.191,0.51,1014.9,773.8735999999999,2020-09-17 03:00,Y
6243,1600340400,Partly Cloudy,partly-cloudy-night,0.0276,0.01,16.25,16.35,15.06,0.93,2.03,240,8.857999999999999,0.52,1014.9,744.3456,2020-09-17 04:00,Y
6244,1600344000,Partly Cloudy,partly-cloudy-night,0.0443,0.03,16.16,16.29,15.21,0.94,2.03,262,8.838,0.57,1014.4,807.5492,2020-09-17 05:00,Y
6245,1600347600,Mostly Cloudy,partly-cloudy-night,0.0106,0.02,16.03,16.13,14.98,0.93,2.23,225,7.936,0.62,1014.1,893.3936000000001,2020-09-17 06:00,Y
6246,1600351200,Mostly Cloudy,partly-cloudy-day,0.0364,0.01,15.95,16.03,14.82,0.93,1.82,253,7.124,0.68,1014.6,972.9852000000001,2020-09-17 07:00,Y
6247,1600354800,Mostly Cloudy,partly-cloudy-day,0.0234,0.02,16.65,16.71,14.93,0.9,1.71,232,11.167,0.71,1014.8,993.6376,2020-09-17 08:00,Y
6248,1600358400,Partly Cloudy,partly-cloudy-day,0.0099,0.01,17.64,17.76,15.67,0.88,1.32,223,14.295,0.58,1014.6,1011.2016,2020-09-17 09:00,Y
6249,1600362000,Partly Cloudy,partly-cloudy-day,0.0,0.0,19.49,19.62,16.27,0.82,1.23,227,16.093,0.44,1015.0,1047.2892,2020-09-17 10:00,Y
6250,1600365600,Clear,clear-day,0.0,0.0,22.07,22.2,16.74,0.72,1.55,234,16.093,0.16,1015.1,1083.4316,2020-09-17 11:00,Y
6251,1600369200,Clear,clear-day,0.0,0.0,25.06,25.06,15.38,0.55,2.14,249,16.093,0.08,1014.8,1201.4532000000002,2020-09-17 12:00,Y
6252,1600372800,Clear,clear-day,0.0,0.0,26.79,27.02,14.33,0.46,2.92,244,16.093,0.05,1014.8,1217.4204,2020-09-17 13:00,Y
6253,1600376400,Clear,clear-day,0.0,0.0,27.78,27.78,12.92,0.4,3.8,253,16.093,0.03,1014.0,1217.9956,2020-09-17 14:00,Y
6254,1600380000,Clear,clear-day,0.0,0.0,26.98,26.98,12.86,0.42,3.72,254,16.093,0.02,1013.8,1184.404,2020-09-17 15:00,Y
6255,1600383600,Clear,clear-day,0.0,0.0,27.11,27.11,12.18,0.4,3.83,244,16.093,0.01,1013.7,1212.156,2020-09-17 16:00,Y
6256,1600387200,Clear,clear-day,0.0,0.0,25.67,25.67,12.33,0.43,3.97,260,16.093,0.0,1013.1,1074.6908,2020-09-17 17:00,Y
6257,1600390800,Clear,clear-day,0.0,0.0,23.98,23.98,11.9,0.47,4.15,251,16.093,0.01,1013.2,1015.8368,2020-09-17 18:00,Y
6258,1600394400,Clear,clear-day,0.0,0.0,21.58,21.58,11.84,0.54,4.03,247,16.093,0.02,1013.6,919.0631999999999,2020-09-17 19:00,Y
6259,1600398000,Clear,clear-night,0.0,0.0,19.28,19.28,12.63,0.65,3.84,252,16.093,0.03,1014.2,862.26,2020-09-17 20:00,Y
6260,1600401600,Clear,clear-night,0.0,0.0,18.03,18.03,13.17,0.73,3.2,244,16.093,0.06,1014.7,821.2324,2020-09-17 21:00,Y
6261,1600405200,Clear,clear-night,0.0,0.0,16.86,16.86,13.79,0.82,3.09,242,16.093,0.1,1015.1,798.2328,2020-09-17 22:00,Y
6262,1600408800,Clear,clear-night,0.0,0.0,16.54,16.54,14.11,0.86,2.74,236,16.093,0.04,1015.1,789.6239999999999,2020-09-17 23:00,Y
6263,1600412400,Clear,clear-night,0.0,0.0,15.82,15.84,14.39,0.91,2.82,221,13.181,0.16,1015.1,797.7864,2020-09-18 00:00,Y
6264,1600416000,Partly Cloudy,partly-cloudy-night,0.0,0.0,15.74,15.79,14.56,0.93,2.99,236,12.341,0.36,1015.1,772.838,2020-09-18 01:00,Y
6265,1600419600,Partly Cloudy,partly-cloudy-night,0.0,0.0,15.59,15.66,14.65,0.94,3.54,242,14.923,0.52,1015.0,742.2072000000001,2020-09-18 02:00,Y
6266,1600423200,Mostly Cloudy,partly-cloudy-night,0.0297,0.01,15.71,15.76,14.54,0.93,3.12,241,16.093,0.62,1015.0,772.5564000000002,2020-09-18 03:00,Y
6267,1600426800,Partly Cloudy,partly-cloudy-night,0.0216,0.01,15.84,15.87,14.41,0.91,3.03,240,14.299000000000001,0.58,1015.1,778.6388,2020-09-18 04:00,Y
6268,1600430400,Clear,clear-night,0.0,0.0,15.73,15.73,13.88,0.89,2.26,240,11.704,0.26,1014.8,811.2031999999999,2020-09-18 05:00,Y
6269,1600434000,Partly Cloudy,partly-cloudy-night,0.0,0.0,15.58,15.58,13.42,0.87,1.97,230,12.443,0.4,1014.9,785.2828,2020-09-18 06:00,Y
6270,1600437600,Partly Cloudy,partly-cloudy-day,0.0,0.0,15.34,15.34,13.12,0.87,2.04,219,14.149000000000001,0.48,1015.2,891.5951999999999,2020-09-18 07:00,Y
6271,1600441200,Partly Cloudy,partly-cloudy-day,0.0536,0.01,15.47,15.47,13.26,0.87,1.91,224,16.093,0.51,1015.5,924.4548,2020-09-18 08:00,Y
6272,1600444800,Partly Cloudy,partly-cloudy-day,0.0339,0.01,17.23,17.23,13.33,0.78,1.59,238,16.093,0.48,1015.8,912.3828,2020-09-18 09:00,Y
6273,1600448400,Partly Cloudy,partly-cloudy-day,0.0275,0.01,19.13,19.13,13.3,0.69,2.1,267,16.093,0.39,1016.2,1014.0551999999999,2020-09-18 10:00,Y
6274,1600452000,Clear,clear-day,0.0,0.0,21.01,21.01,13.15,0.61,2.91,254,16.093,0.19,1016.2,1057.2135999999998,2020-09-18 11:00,Y
6275,1600455600,Clear,clear-day,0.0,0.0,22.6,22.6,13.05,0.55,3.51,270,16.093,0.13,1016.0,1031.2656,2020-09-18 12:00,Y
6276,1600459200,Clear,clear-day,0.0,0.0,23.9,23.9,12.58,0.49,3.52,251,16.093,0.06,1015.3,1103.914,2020-09-18 13:00,Y
6277,1600462800,Clear,clear-day,0.0,0.0,24.18,24.18,12.1,0.47,4.05,251,16.093,0.01,1015.0,1123.274,2020-09-18 14:00,Y
6278,1600466400,Clear,clear-day,0.0,0.0,24.2,24.2,11.74,0.46,4.37,251,16.093,0.01,1014.6,1117.8088,2020-09-18 15:00,Y
6279,1600470000,Clear,clear-day,0.0,0.0,23.79,23.79,12.22,0.48,4.77,263,16.093,0.02,1014.2,1064.9571999999998,2020-09-18 16:00,Y
6280,1600473600,Clear,clear-day,0.0,0.0,22.59,22.59,12.53,0.53,4.96,259,16.093,0.0,1013.8,983.148,2020-09-18 17:00,Y
6281,1600477200,Clear,clear-day,0.0,0.0,21.21,21.21,13.32,0.61,4.57,261,16.093,0.02,1014.1,924.1088,2020-09-18 18:00,Y
6282,1600480800,Clear,clear-day,0.0,0.0,19.0,19.0,14.04,0.73,4.29,248,16.093,0.07,1014.4,858.9703999999999,2020-09-18 19:00,Y
6283,1600484400,Clear,clear-night,0.0,0.0,17.27,17.27,14.46,0.84,3.44,250,16.093,0.14,1014.9,826.3008,2020-09-18 20:00,Y
6284,1600488000,Clear,clear-night,0.0068,0.01,16.84,16.84,14.61,0.87,3.35,246,16.093,0.24,1015.3,797.6776,2020-09-18 21:00,Y
6285,1600491600,Partly Cloudy,partly-cloudy-night,0.0273,0.02,16.65,16.67,14.66,0.88,2.65,238,16.093,0.32,1015.7,813.8575999999999,2020-09-18 22:00,Y
6286,1600495200,Partly Cloudy,partly-cloudy-night,0.0,0.0,16.48,16.48,14.49,0.88,3.28,239,16.093,0.39,1015.6,775.4932,2020-09-18 23:00,Y
6287,1600498800,Partly Cloudy,partly-cloudy-night,0.0301,0.02,16.03,16.03,14.27,0.89,2.66,241,16.093,0.4,1015.9,765.2768,2020-09-19 00:00,Y
6288,1600502400,Partly Cloudy,partly-cloudy-night,0.0205,0.01,15.76,15.76,14.12,0.9,2.55,233,16.093,0.41,1016.0,777.6388,2020-09-19 01:00,Y
6289,1600506000,Partly Cloudy,partly-cloudy-night,0.0076,0.01,15.41,15.41,13.9,0.91,2.64,234,16.093,0.42,1015.8,739.9572000000001,2020-09-19 02:00,Y
6290,1600509600,Partly Cloudy,partly-cloudy-night,0.0056,0.01,15.05,15.05,13.47,0.9,2.58,228,13.338,0.43,1015.6,759.6075999999999,2020-09-19 03:00,Y
6291,1600513200,Partly Cloudy,partly-cloudy-night,0.0321,0.02,14.73,14.73,13.12,0.9,2.57,229,16.093,0.4,1015.8,744.9732,2020-09-19 04:00,Y
6292,1600516800,Clear,clear-night,0.0,0.0,14.25,14.25,12.81,0.91,2.37,231,14.015,0.19,1015.3,801.5056,2020-09-19 05:00,Y
6293,1600520400,Clear,clear-night,0.0,0.0,14.14,14.14,12.77,0.91,2.56,233,16.093,0.21,1015.4,795.6464,2020-09-19 06:00,Y
6294,1600524000,Partly Cloudy,partly-cloudy-day,0.0,0.0,14.18,14.18,12.75,0.91,2.11,227,14.350999999999999,0.36,1015.6,853.9708,2020-09-19 07:00,Y
6295,1600527600,Partly Cloudy,partly-cloudy-day,0.0336,0.02,14.62,14.62,12.94,0.9,1.84,214,16.093,0.32,1016.1,829.4907999999999,2020-09-19 08:00,Y
6296,1600531200,Clear,clear-day,0.0197,0.01,16.17,16.17,13.01,0.82,1.81,236,16.093,0.29,1016.1,842.5508,2020-09-19 09:00,Y
6297,1600534800,Clear,clear-day,0.0,0.0,17.91,17.91,13.11,0.74,1.65,252,16.093,0.27,1016.0,855.2812,2020-09-19 10:00,Y
6298,1600538400,Clear,clear-day,0.0,0.0,20.3,20.3,13.14,0.63,1.67,270,16.093,0.11,1015.7,875.5480000000001,2020-09-19 11:00,Y
6299,1600542000,Clear,clear-day,0.0,0.0,22.48,22.48,13.17,0.56,1.7,225,16.093,0.07,1015.4,927.6428,2020-09-19 12:00,Y
6300,1600545600,Clear,clear-day,0.0,0.0,24.48,24.48,12.86,0.48,1.93,343,16.093,0.04,1014.9,897.5256,2020-09-19 13:00,Y
6301,1600549200,Clear,clear-day,0.0,0.0,26.17,26.17,12.17,0.42,2.35,336,16.093,0.02,1014.2,968.9092,2020-09-19 14:00,Y
6302,1600552800,Clear,clear-day,0.0,0.0,27.25,27.25,11.42,0.37,2.7,315,16.093,0.03,1013.2,994.4812000000001,2020-09-19 15:00,Y
6303,1600556400,Clear,clear-day,0.0,0.0,27.7,27.7,11.06,0.35,2.55,302,16.093,0.05,1012.3,1029.9688,2020-09-19 16:00,Y
6304,1600560000,Clear,clear-day,0.0,0.0,27.41,27.41,11.58,0.37,2.99,284,16.093,0.06,1011.7,1013.2568,2020-09-19 17:00,Y
6305,1600563600,Clear,clear-day,0.0,0.0,25.92,25.92,11.96,0.42,2.78,272,16.093,0.09,1011.6,976.5132,2020-09-19 18:00,Y
6306,1600567200,Clear,clear-day,0.0,0.0,23.44,23.44,12.63,0.51,2.67,263,16.093,0.12,1011.9,859.2528,2020-09-19 19:00,Y
6307,1600570800,Clear,clear-night,0.0,0.0,21.28,21.28,12.42,0.57,2.63,273,16.093,0.14,1012.4,829.8059999999999,2020-09-19 20:00,Y
6308,1600574400,Clear,clear-night,0.0,0.0,20.2,20.2,11.88,0.59,2.32,263,16.093,0.15,1012.4,815.4051999999999,2020-09-19 21:00,Y
6309,1600578000,Clear,clear-night,0.0,0.0,19.87,19.87,11.54,0.59,1.91,267,16.093,0.14,1012.7,788.4015999999998,2020-09-19 22:00,Y
6310,1600581600,Clear,clear-night,0.0,0.0,19.21,19.21,11.19,0.6,2.17,221,16.093,0.13,1012.5,758.8432,2020-09-19 23:00,Y
6311,1600585200,Clear,clear-night,0.0,0.0,18.4,18.4,10.69,0.61,1.92,249,16.093,0.11,1012.5,749.3843999999998,2020-09-20 00:00,Y
6312,1600588800,Clear,clear-night,0.0,0.0,18.29,18.29,10.6,0.61,1.71,261,16.093,0.1,1012.3,740.9688,2020-09-20 01:00,Y
6313,1600592400,Clear,clear-night,0.0,0.0,17.64,17.64,10.61,0.63,1.78,250,16.093,0.09,1012.3,717.6175999999999,2020-09-20 02:00,Y
